order_id,region,category,channel,amount
1288,west,sport,store,397
1289,south,beauty,store,414
1290,south,beauty,web,431
1291,north,food,app,448
1292,north,book,web,465
1293,west,home,web,482
1294,west,sport,web,499
1295,south,toy,app,16
1296,east,book,web,33
1297,north,food,app,50
1298,east,food,store,67
1299,south,toy,web,84
1300,east,office,app,101
1301,south,food,web,118
1302,east,sport,web,135
1303,north,food,store,152
1304,east,home,app,169
1305,north,home,app,186
1306,west,digital,store,203
1307,north,office,web,220
1308,north,toy,store,237
1309,north,office,store,254
1310,north,digital,app,271
1311,south,toy,web,288
1312,west,beauty,app,305
1313,south,digital,store,322
1314,south,office,web,339
1315,west,book,store,356
1316,west,toy,web,373
1317,south,book,app,390
1318,west,digital,web,407
1319,south,food,store,424
1320,south,toy,app,441
1321,south,book,store,458
1322,west,digital,web,475
1323,south,sport,web,492
1324,west,toy,app,9
1325,north,home,store,26
1326,east,book,app,43
1327,south,digital,web,60
1328,south,home,store,77
1329,north,sport,app,94
1330,east,food,store,111
1331,north,food,store,128
1332,east,beauty,web,145
1333,east,sport,store,162
1334,west,food,app,179
1335,south,office,store,196
1336,south,sport,app,213
1337,east,digital,store,230
1338,south,sport,web,247
1339,west,home,web,264
1340,south,food,app,281
1341,north,home,web,298
1342,south,food,web,315
1343,west,sport,web,332
1344,west,toy,store,349
1345,west,toy,store,366
1346,north,book,store,383
1347,south,toy,app,400
1348,west,home,store,417
1349,west,beauty,web,434
1350,south,toy,web,451
1351,east,home,store,468
1352,south,toy,app,485
1353,east,food,store,2
1354,east,digital,app,19
1355,south,digital,web,36
1356,east,book,app,53
1357,east,toy,web,70
1358,south,book,web,87
1359,west,food,app,104
1360,east,toy,app,121
1361,north,office,app,138
1362,east,book,app,155
1363,north,digital,app,172
1364,east,sport,web,189
1365,east,food,store,206
1366,north,toy,web,223
1367,west,beauty,web,240
1368,north,food,web,257
1369,south,home,app,274
1370,west,office,web,291
1371,north,home,app,308
1372,east,sport,store,325
1373,north,home,app,342
1374,west,digital,app,359
1375,south,home,store,376
1376,west,office,web,393
1377,north,digital,app,410
1378,east,sport,store,427
1379,west,home,store,444
1380,west,sport,web,461
1381,north,digital,web,478
1382,south,toy,store,495
1383,east,food,web,12
1384,west,book,web,29
1385,north,sport,web,46
1386,west,book,web,63
1387,east,home,web,80
1388,north,food,app,97
1389,east,beauty,app,114
1390,north,book,web,131
1391,north,book,web,148
1392,north,office,app,165
1393,south,toy,store,182
1394,north,toy,web,199
1395,north,beauty,app,216
1396,west,office,store,233
1397,west,book,store,250
1398,west,book,web,267
1399,north,digital,app,284
1400,west,toy,app,301
1401,north,beauty,web,318
1402,east,book,web,335
1403,south,office,store,352
1404,south,book,app,369
1405,north,toy,web,386
1406,east,beauty,web,403
1407,north,sport,app,420
1408,west,food,app,437
1409,east,book,store,454
1410,north,beauty,web,471
1411,south,sport,app,488
1412,south,home,web,5
1413,west,beauty,web,22
1414,east,sport,web,39
1415,east,beauty,web,56
1416,north,beauty,app,73
1417,east,home,store,90
1418,east,toy,store,107
1419,south,beauty,app,124
1420,west,sport,app,141
1421,north,home,store,158
1422,east,sport,app,175
1423,east,office,web,192
1424,west,home,store,209
1425,west,food,store,226
1426,south,office,store,243
1427,south,toy,web,260
1428,west,digital,store,277
1429,south,book,web,294
1430,east,digital,web,311
1431,south,beauty,app,328
1432,east,office,store,345
1433,south,toy,app,362
1434,south,office,web,379
1435,east,digital,store,396
1436,west,beauty,web,413
1437,west,toy,store,430
1438,south,sport,store,447
1439,west,beauty,store,464
1440,east,book,web,481
1441,south,office,app,498
1442,north,book,store,15
1443,north,beauty,store,32
1444,east,home,app,49
1445,west,office,store,66
1446,north,toy,store,83
1447,west,office,web,100
1448,west,digital,web,117
1449,south,toy,app,134
1450,south,office,app,151
1451,east,home,web,168
1452,south,book,store,185
1453,north,book,app,202
1454,west,book,app,219
1455,west,beauty,web,236
1456,west,sport,store,253
1457,south,toy,web,270
1458,west,toy,store,287
1459,west,toy,app,304
1460,north,digital,web,321
1461,north,office,web,338
1462,south,digital,web,355
1463,west,sport,app,372
1464,south,office,app,389
1465,west,home,store,406
1466,south,toy,store,423
1467,south,beauty,web,440
1468,north,home,web,457
1469,south,digital,web,474
1470,south,digital,store,491
1471,west,office,web,8
1472,east,toy,app,25
1473,south,toy,store,42
1474,west,office,app,59
1475,west,beauty,web,76
1476,south,sport,app,93
1477,south,book,web,110
1478,west,food,store,127
1479,north,toy,store,144
1480,north,office,store,161
1481,south,food,app,178
1482,south,book,web,195
1483,north,digital,web,212
1484,north,digital,web,229
1485,west,beauty,store,246
1486,west,home,web,263
1487,north,food,web,280
1488,west,toy,web,297
1489,east,digital,store,314
1490,west,sport,web,331
1491,north,toy,app,348
1492,west,digital,store,365
1493,west,digital,app,382
1494,west,sport,web,399
1495,east,book,store,416
1496,west,beauty,app,433
1497,north,beauty,store,450
1498,north,digital,app,467
1499,east,office,app,484
1500,south,sport,store,1
1501,west,toy,web,18
1502,north,toy,web,35
1503,east,sport,store,52
1504,north,home,web,69
1505,west,beauty,store,86
1506,west,home,store,103
1507,north,office,web,120
1508,east,food,app,137
1509,south,sport,app,154
1510,north,home,app,171
1511,west,sport,app,188
1512,west,sport,store,205
1513,east,office,web,222
1514,south,home,store,239
1515,east,food,app,256
1516,east,toy,web,273
1517,south,book,app,290
1518,south,office,app,307
1519,north,book,store,324
1520,west,home,app,341
1521,south,food,store,358
1522,north,toy,store,375
1523,south,digital,app,392
1524,west,toy,store,409
1525,east,sport,web,426
1526,south,toy,app,443
1527,north,digital,store,460
1528,east,home,app,477
1529,north,sport,app,494
1530,east,book,store,11
1531,east,digital,store,28
1532,north,beauty,store,45
1533,west,home,app,62
1534,east,food,app,79
1535,north,food,app,96
1536,east,toy,app,113
1537,north,food,store,130
1538,west,home,web,147
1539,east,office,app,164
1540,east,home,app,181
1541,north,book,web,198
1542,east,book,app,215
1543,east,toy,app,232
1544,east,food,web,249
1545,south,toy,app,266
1546,south,food,store,283
1547,south,book,store,300
1548,south,digital,web,317
1549,south,beauty,web,334
1550,west,digital,store,351
1551,west,sport,app,368
1552,south,sport,store,385
1553,north,sport,store,402
1554,south,sport,app,419
1555,west,food,web,436
1556,west,toy,store,453
1557,north,digital,app,470
1558,south,office,app,487
1559,north,book,store,4
1560,west,digital,store,21
1561,north,food,web,38
1562,east,book,app,55
1563,east,toy,app,72
1564,east,toy,app,89
1565,south,toy,web,106
1566,south,food,app,123
1567,south,beauty,store,140
1568,west,beauty,store,157
1569,south,beauty,web,174
1570,east,office,app,191
1571,south,digital,store,208
1572,east,toy,store,225
1573,south,office,app,242
1574,north,beauty,store,259
1575,east,toy,app,276
1576,north,digital,web,293
1577,south,toy,store,310
1578,east,sport,store,327
1579,west,sport,web,344
1580,east,toy,store,361
1581,north,beauty,web,378
1582,north,office,web,395
1583,south,beauty,store,412
1584,north,toy,app,429
1585,west,office,app,446
1586,south,toy,store,463
1587,north,food,store,480
1588,west,sport,web,497
1589,north,food,store,14
1590,east,home,app,31
1591,east,book,web,48
1592,west,beauty,web,65
1593,east,beauty,app,82
1594,north,digital,store,99
1595,west,digital,app,116
1596,east,toy,app,133
1597,south,digital,web,150
1598,south,home,web,167
1599,south,digital,web,184
1600,north,office,web,201
1601,north,toy,store,218
1602,west,sport,web,235
1603,north,toy,web,252
1604,west,food,web,269
1605,north,book,web,286
1606,south,sport,app,303
1607,south,book,web,320
1608,west,home,web,337
1609,north,digital,web,354
1610,west,office,app,371
1611,west,toy,app,388
1612,south,sport,web,405
1613,south,digital,web,422
1614,south,food,app,439
1615,east,digital,web,456
1616,north,sport,store,473
1617,south,book,web,490
1618,east,beauty,store,7
1619,south,book,app,24
1620,north,sport,web,41
1621,south,home,web,58
1622,west,beauty,store,75
1623,east,digital,app,92
1624,east,book,store,109
1625,east,home,store,126
1626,west,book,store,143
1627,south,food,store,160
1628,west,food,app,177
1629,west,home,web,194
1630,south,book,web,211
1631,east,book,store,228
1632,south,food,web,245
1633,south,office,app,262
1634,north,food,web,279
1635,west,toy,store,296
1636,south,toy,store,313
1637,east,beauty,app,330
1638,south,beauty,store,347
1639,north,digital,app,364
1640,west,office,app,381
1641,south,home,web,398
1642,east,office,store,415
1643,south,office,app,432
1644,east,office,web,449
1645,west,home,web,466
1646,east,digital,store,483
1647,east,home,app,500
1648,west,toy,store,17
1649,east,office,app,34
1650,west,beauty,app,51
1651,south,sport,app,68
1652,east,sport,web,85
1653,south,beauty,web,102
1654,north,book,web,119
1655,south,book,app,136
1656,north,home,web,153
1657,south,digital,web,170
1658,west,toy,app,187
1659,north,home,app,204
1660,west,office,app,221
1661,west,food,web,238
1662,south,office,store,255
1663,north,toy,web,272
1664,south,digital,store,289
1665,east,food,store,306
1666,south,food,store,323
1667,west,book,web,340
1668,south,book,store,357
1669,east,book,web,374
1670,south,sport,app,391
1671,south,sport,store,408
1672,east,toy,web,425
1673,east,home,app,442
1674,east,beauty,store,459
1675,south,office,store,476
1676,east,office,web,493
1677,north,office,store,10
1678,south,food,store,27
1679,north,sport,web,44
1680,west,sport,app,61
1681,west,toy,app,78
1682,west,office,store,95
1683,north,home,app,112
1684,north,toy,store,129
1685,west,office,store,146
1686,south,beauty,store,163
1687,north,beauty,app,180
1688,north,book,web,197
1689,east,book,app,214
1690,east,toy,web,231
1691,west,digital,store,248
1692,west,sport,app,265
1693,north,office,web,282
1694,north,beauty,store,299
1695,west,beauty,store,316
1696,north,digital,app,333
1697,south,digital,app,350
1698,west,home,web,367
1699,east,beauty,web,384
1700,north,home,web,401
1701,north,sport,web,418
1702,west,office,web,435
1703,north,beauty,web,452
1704,south,sport,web,469
1705,west,office,app,486
1706,west,office,app,3
1707,north,toy,web,20
1708,north,beauty,web,37
1709,west,toy,store,54
1710,east,book,app,71
1711,west,toy,web,88
1712,south,toy,store,105
1713,north,digital,app,122
1714,west,digital,web,139
1715,south,office,web,156
1716,south,digital,store,173
1717,south,home,store,190
1718,north,toy,app,207
1719,east,digital,store,224
1720,west,food,store,241
1721,north,digital,store,258
1722,north,sport,store,275
1723,west,sport,web,292
1724,north,food,app,309
1725,west,beauty,app,326
1726,north,digital,app,343
1727,east,beauty,app,360
1728,east,food,web,377
1729,east,home,app,394
1730,east,book,web,411
1731,north,digital,web,428
1732,north,office,store,445
1733,west,home,app,462
1734,north,food,store,479
1735,east,sport,app,496
1736,east,home,store,13
1737,south,sport,web,30
1738,north,food,store,47
1739,east,sport,store,64
1740,north,digital,app,81
1741,north,sport,store,98
1742,west,digital,web,115
1743,east,digital,web,132
1744,north,sport,web,149
1745,east,home,store,166
1746,north,digital,app,183
1747,south,digital,store,200
1748,east,digital,app,217
1749,west,digital,store,234
1750,north,toy,store,251
1751,west,book,store,268
1752,north,beauty,store,285
1753,west,book,app,302
1754,west,toy,web,319
1755,west,beauty,store,336
1756,north,digital,web,353
1757,south,digital,store,370
1758,west,book,web,387
1759,east,book,web,404
1760,north,food,app,421
1761,south,sport,app,438
1762,north,toy,web,455
1763,south,book,web,472
1764,west,home,web,489
1765,north,book,app,6
1766,west,beauty,web,23
1767,east,sport,store,40
1768,south,food,store,57
1769,east,toy,app,74
1770,north,digital,web,91
1771,east,digital,store,108
1772,north,beauty,web,125
1773,north,beauty,app,142
1774,south,sport,app,159
1775,north,home,store,176
1776,south,home,app,193
1777,west,home,app,210
1778,south,home,web,227
1779,west,home,web,244
1780,north,home,web,261
1781,north,book,app,278
1782,south,sport,store,295
1783,south,toy,web,312
1784,east,toy,app,329
1785,north,sport,app,346
1786,west,sport,store,363
1787,south,beauty,web,380
1788,south,toy,app,397
1789,west,digital,store,414
1790,west,food,app,431
1791,west,sport,web,448
1792,south,digital,store,465
1793,south,office,store,482
1794,south,toy,web,499
1795,south,home,app,16
1796,north,sport,app,33
1797,west,sport,store,50
1798,south,office,store,67
1799,south,toy,app,84
1800,west,toy,app,101
1801,west,book,web,118
1802,east,toy,store,135
1803,north,home,app,152
1804,south,food,store,169
1805,south,book,web,186
1806,west,office,web,203
1807,east,home,web,220
1808,east,home,store,237
1809,south,food,app,254
1810,south,digital,web,271
1811,east,sport,app,288
1812,west,home,app,305
1813,west,office,app,322
1814,east,toy,store,339
1815,east,digital,web,356
1816,south,book,store,373
1817,east,beauty,store,390
1818,south,office,store,407
1819,north,sport,app,424
1820,west,beauty,web,441
1821,east,office,app,458
1822,south,home,web,475
1823,west,beauty,store,492
1824,south,food,web,9
1825,west,sport,app,26
1826,west,book,app,43
1827,west,food,app,60
1828,east,sport,web,77
1829,north,food,web,94
1830,east,digital,web,111
1831,north,sport,web,128
1832,south,home,store,145
1833,north,toy,web,162
1834,east,home,store,179
1835,east,digital,app,196
1836,north,food,web,213
1837,south,sport,store,230
1838,south,sport,web,247
1839,west,food,app,264
1840,east,home,store,281
1841,east,home,app,298
1842,east,office,web,315
1843,east,office,store,332
1844,north,toy,app,349
1845,west,beauty,app,366
1846,north,home,store,383
1847,south,office,app,400
1848,east,home,store,417
1849,west,office,store,434
1850,west,book,store,451
1851,north,food,app,468
1852,west,food,store,485
1853,south,home,app,2
