id,region,amount,status
1529,north,28,ok
1530,north,29,ok
1531,north,30,review
1532,north,31,ok
1533,north,32,ok
1534,north,33,ok
1535,north,34,ok
1536,north,35,review
1537,north,36,ok
1538,north,37,ok
1539,north,38,ok
1540,north,39,ok
1541,north,40,review
1542,north,41,ok
1543,north,42,ok
1544,north,43,ok
1545,north,44,ok
1546,north,45,review
1547,north,46,ok
1548,north,47,ok
1549,north,48,ok
1550,north,49,ok
1551,north,50,review
1552,north,51,ok
1553,north,52,ok
1554,north,53,ok
1555,north,54,ok
1556,north,55,review
1557,north,56,ok
1558,north,57,ok
1559,north,58,ok
1560,north,59,ok
1561,north,60,review
1562,north,61,ok
1563,north,62,ok
1564,north,63,ok
1565,north,64,ok
1566,north,65,review
1567,north,66,ok
1568,north,67,ok
1569,north,68,ok
1570,north,69,ok
1571,north,70,review
1572,north,71,ok
1573,north,72,ok
1574,north,73,ok
1575,north,74,ok
1576,north,75,review
1577,north,76,ok
1578,north,77,ok
1579,north,78,ok
1580,north,79,ok
1581,north,80,review
1582,north,81,ok
1583,north,82,ok
1584,north,83,ok
1585,north,84,ok
1586,north,85,review
1587,north,86,ok
1588,north,87,ok
1589,north,88,ok
1590,north,89,ok
1591,north,90,review
1592,north,91,ok
1593,north,92,ok
1594,north,93,ok
1595,north,94,ok
1596,north,95,review
1597,north,96,ok
1598,north,97,ok
1599,north,98,ok
1600,north,99,ok
1601,north,0,review
1602,north,1,ok
1603,north,2,ok
1604,north,3,ok
1605,north,4,ok
1606,north,5,review
1607,north,6,ok
1608,north,7,ok
1609,north,8,ok
1610,north,9,ok
1611,north,10,review
1612,north,11,ok
1613,north,12,ok
1614,north,13,ok
1615,north,14,ok
1616,north,15,review
1617,north,16,ok
1618,north,17,ok
1619,north,18,ok
1620,north,19,ok
1621,north,20,review
1622,north,21,ok
1623,north,22,ok
1624,north,23,ok
1625,north,24,ok
1626,north,25,review
1627,north,26,ok
1628,north,27,ok
1629,north,28,ok
1630,north,29,ok
1631,north,30,review
1632,north,31,ok
1633,north,32,ok
1634,north,33,ok
1635,north,34,ok
1636,north,35,review
1637,north,36,ok
1638,north,37,ok
1639,north,38,ok
1640,north,39,ok
1641,north,40,review
1642,north,41,ok
1643,north,42,ok
1644,north,43,ok
1645,north,44,ok
1646,north,45,review
1647,north,46,ok
1648,north,47,ok
1649,north,48,ok
1650,north,49,ok
1651,north,50,review
1652,north,51,ok
1653,north,52,ok
1654,north,53,ok
1655,north,54,ok
1656,north,55,review
1657,north,56,ok
1658,north,57,ok
1659,north,58,ok
1660,north,59,ok
1661,north,60,review
1662,north,61,ok
1663,north,62,ok
1664,north,63,ok
1665,north,64,ok
1666,north,65,review
1667,north,66,ok
1668,north,67,ok
1669,north,68,ok
1670,north,69,ok
1671,north,70,review
1672,north,71,ok
1673,north,72,ok
1674,north,73,ok
1675,north,74,ok
1676,north,75,review
1677,north,76,ok
1678,north,77,ok
1679,north,78,ok
1680,north,79,ok
1681,north,80,review
1682,north,81,ok
1683,north,82,ok
1684,north,83,ok
1685,north,84,ok
1686,north,85,review
1687,north,86,ok
1688,north,87,ok
1689,north,88,ok
1690,north,89,ok
1691,north,90,review
1692,north,91,ok
1693,north,92,ok
1694,north,93,ok
1695,north,94,ok
1696,north,95,review
1697,north,96,ok
1698,north,97,ok
1699,north,98,ok
1700,north,99,ok
1701,north,0,review
1702,north,1,ok
1703,north,2,ok
1704,north,3,ok
1705,north,4,ok
1706,north,5,review
1707,north,6,ok
1708,north,7,ok
1709,north,8,ok
1710,north,9,ok
1711,north,10,review
1712,north,11,ok
1713,north,12,ok
1714,north,13,ok
1715,north,14,ok
1716,north,15,review
1717,north,16,ok
1718,north,17,ok
1719,north,18,ok
1720,north,19,ok
1721,north,20,review
1722,north,21,ok
1723,north,22,ok
1724,north,23,ok
1725,north,24,ok
1726,north,25,review
1727,north,26,ok
1728,north,27,ok
1729,north,28,ok
1730,north,29,ok
1731,north,30,review
1732,north,31,ok
1733,north,32,ok
1734,north,33,ok
1735,north,34,ok
1736,north,35,review
1737,north,36,ok
1738,north,37,ok
1739,north,38,ok
1740,north,39,ok
1741,north,40,review
1742,north,41,ok
1743,north,42,ok
1744,north,43,ok
1745,north,44,ok
1746,north,45,review
1747,north,46,ok
1748,north,47,ok
1749,north,48,ok
1750,north,49,ok
1751,north,50,review
1752,north,51,ok
1753,north,52,ok
1754,north,53,ok
1755,north,54,ok
1756,north,55,review
1757,north,56,ok
1758,north,57,ok
1759,north,58,ok
1760,north,59,ok
1761,north,60,review
1762,north,61,ok
1763,north,62,ok
1764,north,63,ok
1765,north,64,ok
1766,north,65,review
1767,north,66,ok
1768,north,67,ok
1769,north,68,ok
1770,north,69,ok
1771,north,70,review
1772,north,71,ok
1773,north,72,ok
1774,north,73,ok
1775,north,74,ok
1776,north,75,review
1777,north,76,ok
1778,north,77,ok
1779,north,78,ok
1780,north,79,ok
1781,north,80,review
1782,north,81,ok
1783,north,82,ok
1784,north,83,ok
1785,north,84,ok
1786,north,85,review
1787,north,86,ok
1788,north,87,ok
1789,north,88,ok
1790,north,89,ok
1791,north,90,review
1792,north,91,ok
1793,north,92,ok
1794,north,93,ok
1795,north,94,ok
1796,north,95,review
1797,north,96,ok
1798,north,97,ok
1799,north,98,ok
1800,north,99,ok
1801,north,0,review
1802,north,1,ok
1803,north,2,ok
1804,north,3,ok
1805,north,4,ok
1806,north,5,review
1807,north,6,ok
1808,north,7,ok
1809,north,8,ok
1810,north,9,ok
1811,north,10,review
1812,north,11,ok
1813,north,12,ok
1814,north,13,ok
1815,north,14,ok
1816,north,15,review
1817,north,16,ok
1818,north,17,ok
1819,north,18,ok
1820,north,19,ok
1821,north,20,review
1822,north,21,ok
1823,north,22,ok
1824,north,23,ok
1825,north,24,ok
1826,north,25,review
1827,north,26,ok
1828,north,27,ok
1829,north,28,ok
1830,north,29,ok
1831,north,30,review
1832,north,31,ok
1833,north,32,ok
1834,north,33,ok
1835,north,34,ok
1836,north,35,review
1837,north,36,ok
1838,north,37,ok
1839,north,38,ok
1840,north,39,ok
1841,north,40,review
1842,north,41,ok
1843,north,42,ok
1844,north,43,ok
1845,north,44,ok
1846,north,45,review
1847,north,46,ok
1848,north,47,ok
1849,north,48,ok
1850,north,49,ok
1851,north,50,review
1852,north,51,ok
1853,north,52,ok
1854,north,53,ok
1855,north,54,ok
1856,north,55,review
1857,north,56,ok
1858,north,57,ok
1859,north,58,ok
1860,north,59,ok
1861,north,60,review
1862,north,61,ok
1863,north,62,ok
1864,north,63,ok
1865,north,64,ok
1866,north,65,review
1867,north,66,ok
1868,north,67,ok
1869,north,68,ok
1870,north,69,ok
1871,north,70,review
1872,north,71,ok
1873,north,72,ok
1874,north,73,ok
1875,north,74,ok
1876,north,75,review
1877,north,76,ok
1878,north,77,ok
1879,north,78,ok
1880,north,79,ok
1881,north,80,review
1882,north,81,ok
1883,north,82,ok
1884,north,83,ok
1885,north,84,ok
1886,north,85,review
1887,north,86,ok
1888,north,87,ok
1889,north,88,ok
1890,north,89,ok
1891,north,90,review
1892,north,91,ok
1893,north,92,ok
1894,north,93,ok
1895,north,94,ok
1896,north,95,review
1897,north,96,ok
1898,north,97,ok
1899,north,98,ok
1900,north,99,ok
1901,north,0,review
1902,north,1,ok
1903,north,2,ok
1904,north,3,ok
1905,north,4,ok
1906,north,5,review
1907,north,6,ok
1908,north,7,ok
1909,north,8,ok
1910,north,9,ok
1911,north,10,review
1912,north,11,ok
1913,north,12,ok
1914,north,13,ok
1915,north,14,ok
1916,north,15,review
1917,north,16,ok
1918,north,17,ok
1919,north,18,ok
1920,north,19,ok
1921,north,20,review
1922,north,21,ok
1923,north,22,ok
1924,north,23,ok
1925,north,24,ok
1926,north,25,review
1927,north,26,ok
1928,north,27,ok
1929,north,28,ok
1930,north,29,ok
1931,north,30,review
1932,north,31,ok
1933,north,32,ok
1934,north,33,ok
1935,north,34,ok
1936,north,35,review
1937,north,36,ok
1938,north,37,ok
1939,north,38,ok
1940,north,39,ok
1941,north,40,review
1942,north,41,ok
1943,north,42,ok
1944,north,43,ok
1945,north,44,ok
1946,north,45,review
1947,north,46,ok
1948,north,47,ok
1949,north,48,ok
1950,north,49,ok
1951,north,50,review
1952,north,51,ok
1953,north,52,ok
1954,north,53,ok
1955,north,54,ok
1956,north,55,review
1957,north,56,ok
1958,north,57,ok
1959,north,58,ok
1960,north,59,ok
1961,north,60,review
1962,north,61,ok
1963,north,62,ok
1964,north,63,ok
1965,north,64,ok
1966,north,65,review
1967,north,66,ok
1968,north,67,ok
1969,north,68,ok
1970,north,69,ok
1971,north,70,review
1972,north,71,ok
1973,north,72,ok
1974,north,73,ok
1975,north,74,ok
1976,north,75,review
1977,north,76,ok
1978,north,77,ok
1979,north,78,ok
1980,north,79,ok
1981,north,80,review
1982,north,81,ok
1983,north,82,ok
1984,north,83,ok
1985,north,84,ok
1986,north,85,review
1987,north,86,ok
1988,north,87,ok
1989,north,88,ok
1990,north,89,ok
1991,north,90,review
1992,north,91,ok
1993,north,92,ok
1994,north,93,ok
1995,north,94,ok
1996,north,95,review
1997,north,96,ok
1998,north,97,ok
1999,north,98,ok
2000,north,99,ok
2001,north,0,review
2002,north,1,ok
2003,north,2,ok
2004,north,3,ok
2005,north,4,ok
2006,north,5,review
2007,north,6,ok
2008,north,7,ok
2009,north,8,ok
2010,north,9,ok
2011,north,10,review
2012,north,11,ok
2013,north,12,ok
2014,north,13,ok
2015,north,14,ok
2016,north,15,review
2017,north,16,ok
2018,north,17,ok
2019,north,18,ok
2020,north,19,ok
2021,north,20,review
2022,north,21,ok
2023,north,22,ok
2024,north,23,ok
2025,north,24,ok
2026,north,25,review
2027,north,26,ok
2028,north,27,ok
2029,north,28,ok
2030,north,29,ok
2031,north,30,review
2032,north,31,ok
2033,north,32,ok
2034,north,33,ok
2035,north,34,ok
2036,north,35,review
2037,north,36,ok
2038,north,37,ok
2039,north,38,ok
2040,north,39,ok
2041,north,40,review
2042,north,41,ok
2043,north,42,ok
2044,north,43,ok
2045,north,44,ok
2046,north,45,review
2047,north,46,ok
2048,north,47,ok
2049,north,48,ok
2050,north,49,ok
2051,north,50,review
2052,north,51,ok
2053,north,52,ok
2054,north,53,ok
2055,north,54,ok
2056,north,55,review
2057,north,56,ok
2058,north,57,ok
2059,north,58,ok
2060,north,59,ok
2061,north,60,review
2062,north,61,ok
2063,north,62,ok
2064,north,63,ok
2065,north,64,ok
2066,north,65,review
2067,north,66,ok
2068,north,67,ok
2069,north,68,ok
2070,north,69,ok
2071,north,70,review
2072,north,71,ok
2073,north,72,ok
2074,north,73,ok
2075,north,74,ok
2076,north,75,review
2077,north,76,ok
2078,north,77,ok
2079,north,78,ok
2080,north,79,ok
2081,north,80,review
2082,north,81,ok
2083,north,82,ok
2084,north,83,ok
2085,north,84,ok
2086,north,85,review
2087,north,86,ok
2088,north,87,ok
2089,north,88,ok
2090,north,89,ok
2091,north,90,review
2092,north,91,ok
2093,north,92,ok
2094,north,93,ok
2095,north,94,ok
2096,north,95,review
2097,north,96,ok
2098,north,97,ok
2099,north,98,ok
2100,north,99,ok
2101,north,0,review
2102,north,1,ok
2103,north,2,ok
2104,north,3,ok
2105,north,4,ok
2106,north,5,review
2107,north,6,ok
2108,north,7,ok
2109,north,8,ok
2110,north,9,ok
2111,north,10,review
2112,north,11,ok
2113,north,12,ok
2114,north,13,ok
2115,north,14,ok
2116,north,15,review
2117,north,16,ok
2118,north,17,ok
2119,north,18,ok
2120,north,19,ok
2121,north,20,review
2122,north,21,ok
2123,north,22,ok
2124,north,23,ok
2125,north,24,ok
2126,north,25,review
2127,north,26,ok
2128,north,27,ok
2129,north,28,ok
2130,north,29,ok
2131,north,30,review
2132,north,31,ok
2133,north,32,ok
2134,north,33,ok
2135,north,34,ok
2136,north,35,review
2137,north,36,ok
2138,north,37,ok
2139,north,38,ok
2140,north,39,ok
2141,north,40,review
2142,north,41,ok
2143,north,42,ok
2144,north,43,ok
2145,north,44,ok
2146,north,45,review
2147,north,46,ok
2148,north,47,ok
2149,north,48,ok
2150,north,49,ok
2151,north,50,review
2152,north,51,ok
2153,north,52,ok
2154,north,53,ok
2155,north,54,ok
2156,north,55,review
2157,north,56,ok
2158,north,57,ok
2159,north,58,ok
2160,north,59,ok
2161,north,60,review
2162,north,61,ok
2163,north,62,ok
2164,north,63,ok
2165,north,64,ok
2166,north,65,review
2167,north,66,ok
2168,north,67,ok
2169,north,68,ok
2170,north,69,ok
2171,north,70,review
2172,north,71,ok
2173,north,72,ok
2174,north,73,ok
2175,north,74,ok
2176,north,75,review
2177,north,76,ok
2178,north,77,ok
2179,north,78,ok
2180,north,79,ok
2181,north,80,review
2182,north,81,ok
2183,north,82,ok
2184,north,83,ok
2185,north,84,ok
2186,north,85,review
2187,north,86,ok
2188,north,87,ok
2189,north,88,ok
2190,north,89,ok
2191,north,90,review
2192,north,91,ok
2193,north,92,ok
2194,north,93,ok
2195,north,94,ok
2196,north,95,review
2197,north,96,ok
2198,north,97,ok
2199,north,98,ok
2200,north,99,ok
2201,north,0,review
2202,north,1,ok
2203,north,2,ok
2204,north,3,ok
2205,north,4,ok
2206,north,5,review
2207,north,6,ok
2208,north,7,ok
2209,north,8,ok
2210,north,9,ok
2211,north,10,review
2212,north,11,ok
2213,north,12,ok
2214,north,13,ok
2215,north,14,ok
2216,north,15,review
2217,north,16,ok
2218,north,17,ok
2219,north,18,ok
2220,north,19,ok
2221,north,20,review
2222,north,21,ok
2223,north,22,ok
2224,north,23,ok
2225,north,24,ok
2226,north,25,review
2227,north,26,ok
2228,north,27,ok
2229,north,28,ok
2230,north,29,ok
2231,north,30,review
2232,north,31,ok
2233,north,32,ok
2234,north,33,ok
2235,north,34,ok
2236,north,35,review
2237,north,36,ok
2238,north,37,ok
2239,north,38,ok
2240,north,39,ok
2241,north,40,review
2242,north,41,ok
2243,north,42,ok
2244,north,43,ok
2245,north,44,ok
2246,north,45,review
2247,north,46,ok
2248,north,47,ok
2249,north,48,ok
2250,north,49,ok
2251,north,50,review
2252,north,51,ok
2253,north,52,ok
2254,north,53,ok
2255,north,54,ok
2256,north,55,review
2257,north,56,ok
2258,north,57,ok
2259,north,58,ok
2260,north,59,ok
2261,north,60,review
2262,north,61,ok
2263,north,62,ok
2264,north,63,ok
2265,north,64,ok
2266,north,65,review
2267,north,66,ok
2268,north,67,ok
2269,north,68,ok
2270,north,69,ok
2271,north,70,review
2272,north,71,ok
2273,north,72,ok
2274,north,73,ok
2275,north,74,ok
2276,north,75,review
2277,north,76,ok
2278,north,77,ok
2279,north,78,ok
2280,north,79,ok
2281,north,80,review
2282,north,81,ok
2283,north,82,ok
2284,north,83,ok
2285,north,84,ok
2286,north,85,review
2287,north,86,ok
2288,north,87,ok
2289,north,88,ok
2290,north,89,ok
2291,north,90,review
2292,north,91,ok
2293,north,92,ok
2294,north,93,ok
2295,north,94,ok
2296,north,95,review
2297,north,96,ok
2298,north,97,ok
2299,north,98,ok
2300,north,99,ok
2301,north,0,review
2302,north,1,ok
2303,north,2,ok
2304,north,3,ok
2305,north,4,ok
2306,north,5,review
2307,north,6,ok
2308,north,7,ok
2309,north,8,ok
2310,north,9,ok
2311,north,10,review
2312,north,11,ok
2313,north,12,ok
2314,north,13,ok
2315,north,14,ok
2316,north,15,review
2317,north,16,ok
2318,north,17,ok
2319,north,18,ok
2320,north,19,ok
2321,north,20,review
2322,north,21,ok
2323,north,22,ok
2324,north,23,ok
2325,north,24,ok
2326,north,25,review
2327,north,26,ok
2328,north,27,ok
2329,north,28,ok
2330,north,29,ok
2331,north,30,review
2332,north,31,ok
2333,north,32,ok
2334,north,33,ok
2335,north,34,ok
2336,north,35,review
2337,north,36,ok
2338,north,37,ok
2339,north,38,ok
2340,north,39,ok
2341,north,40,review
2342,north,41,ok
2343,north,42,ok
2344,north,43,ok
2345,north,44,ok
2346,north,45,review
2347,north,46,ok
2348,north,47,ok
2349,north,48,ok
2350,north,49,ok
2351,north,50,review
2352,north,51,ok
2353,north,52,ok
2354,north,53,ok
2355,north,54,ok
2356,north,55,review
2357,north,56,ok
2358,north,57,ok
2359,north,58,ok
2360,north,59,ok
2361,north,60,review
2362,north,61,ok
2363,north,62,ok
2364,north,63,ok
2365,north,64,ok
2366,north,65,review
2367,north,66,ok
2368,north,67,ok
2369,north,68,ok
2370,north,69,ok
2371,north,70,review
2372,north,71,ok
2373,north,72,ok
2374,north,73,ok
2375,north,74,ok
2376,north,75,review
2377,north,76,ok
2378,north,77,ok
2379,north,78,ok
2380,north,79,ok
2381,north,80,review
2382,north,81,ok
2383,north,82,ok
2384,north,83,ok
2385,north,84,ok
2386,north,85,review
2387,north,86,ok
2388,north,87,ok
2389,north,88,ok
2390,north,89,ok
2391,north,90,review
2392,north,91,ok
2393,north,92,ok
2394,north,93,ok
2395,north,94,ok
2396,north,95,review
2397,north,96,ok
2398,north,97,ok
2399,north,98,ok
2400,north,99,ok
2401,north,0,review
2402,north,1,ok
2403,north,2,ok
2404,north,3,ok
2405,north,4,ok
2406,north,5,review
2407,north,6,ok
2408,north,7,ok
2409,north,8,ok
2410,north,9,ok
2411,north,10,review
2412,north,11,ok
2413,north,12,ok
2414,north,13,ok
2415,north,14,ok
2416,north,15,review
2417,north,16,ok
2418,north,17,ok
2419,north,18,ok
2420,north,19,ok
2421,north,20,review
2422,north,21,ok
2423,north,22,ok
2424,north,23,ok
2425,north,24,ok
2426,north,25,review
2427,north,26,ok
2428,north,27,ok
2429,north,28,ok
2430,north,29,ok
2431,north,30,review
2432,north,31,ok
2433,north,32,ok
2434,north,33,ok
2435,north,34,ok
2436,north,35,review
2437,north,36,ok
2438,north,37,ok
2439,north,38,ok
2440,north,39,ok
2441,north,40,review
2442,north,41,ok
2443,north,42,ok
2444,north,43,ok
2445,north,44,ok
2446,north,45,review
2447,north,46,ok
2448,north,47,ok
2449,north,48,ok
2450,north,49,ok
2451,north,50,review
2452,north,51,ok
2453,north,52,ok
2454,north,53,ok
2455,north,54,ok
2456,north,55,review
2457,north,56,ok
2458,north,57,ok
2459,north,58,ok
2460,north,59,ok
2461,north,60,review
2462,north,61,ok
2463,north,62,ok
2464,north,63,ok
2465,north,64,ok
2466,north,65,review
2467,north,66,ok
2468,north,67,ok
2469,north,68,ok
2470,north,69,ok
2471,north,70,review
2472,north,71,ok
2473,north,72,ok
2474,north,73,ok
2475,north,74,ok
2476,north,75,review
2477,north,76,ok
2478,north,77,ok
2479,north,78,ok
2480,north,79,ok
2481,north,80,review
2482,north,81,ok
2483,north,82,ok
2484,north,83,ok
2485,north,84,ok
2486,north,85,review
2487,north,86,ok
2488,north,87,ok
2489,north,88,ok
2490,north,89,ok
2491,north,90,review
2492,north,91,ok
2493,north,92,ok
2494,north,93,ok
2495,north,94,ok
2496,north,95,review
2497,north,96,ok
2498,north,97,ok
2499,north,98,ok
2500,north,99,ok
2501,north,0,review
2502,north,1,ok
2503,north,2,ok
2504,north,3,ok
2505,north,4,ok
2506,north,5,review
2507,north,6,ok
2508,north,7,ok
2509,north,8,ok
2510,north,9,ok
2511,north,10,review
2512,north,11,ok
2513,north,12,ok
2514,north,13,ok
2515,north,14,ok
2516,north,15,review
2517,north,16,ok
2518,north,17,ok
2519,north,18,ok
2520,north,19,ok
2521,north,20,review
2522,north,21,ok
2523,north,22,ok
2524,north,23,ok
2525,north,24,ok
2526,north,25,review
2527,north,26,ok
2528,north,27,ok
2529,north,28,ok
2530,north,29,ok
2531,north,30,review
2532,north,31,ok
2533,north,32,ok
2534,north,33,ok
2535,north,34,ok
2536,north,35,review
2537,north,36,ok
2538,north,37,ok
2539,north,38,ok
2540,north,39,ok
2541,north,40,review
2542,north,41,ok
2543,north,42,ok
2544,north,43,ok
2545,north,44,ok
2546,north,45,review
2547,north,46,ok
2548,north,47,ok
2549,north,48,ok
2550,north,49,ok
2551,north,50,review
2552,north,51,ok
2553,north,52,ok
2554,north,53,ok
2555,north,54,ok
2556,north,55,review
2557,north,56,ok
2558,north,57,ok
2559,north,58,ok
2560,north,59,ok
2561,north,60,review
2562,north,61,ok
2563,north,62,ok
2564,north,63,ok
2565,north,64,ok
2566,north,65,review
2567,north,66,ok
2568,north,67,ok
2569,north,68,ok
2570,north,69,ok
2571,north,70,review
2572,north,71,ok
2573,north,72,ok
2574,north,73,ok
2575,north,74,ok
2576,north,75,review
2577,north,76,ok
2578,north,77,ok
2579,north,78,ok
2580,north,79,ok
2581,north,80,review
2582,north,81,ok
2583,north,82,ok
2584,north,83,ok
2585,north,84,ok
2586,north,85,review
2587,north,86,ok
2588,north,87,ok
2589,north,88,ok
2590,north,89,ok
2591,north,90,review
2592,north,91,ok
2593,north,92,ok
2594,north,93,ok
2595,north,94,ok
2596,north,95,review
2597,north,96,ok
2598,north,97,ok
2599,north,98,ok
2600,north,99,ok
2601,north,0,review
2602,north,1,ok
2603,north,2,ok
2604,north,3,ok
